prediction	error	relative_error	error_decile	abs_error_decile
139.6688306612133	55.731169338786714	0.2852158103315594	4	0
362.28762308697355	-149.68762308697356	-0.7040810116979002	3	1
83.559002716664	-65.059002716664	-3.516702849549405	3	0
85.5237661360425	98.27623386395751	0.5346911526874728	4	0
54.74237826139843	1.0576217386015685	0.01895379459859442	4	0
-126.51276626586295	163.51276626586295	4.4192639531314315	4	1
24.44452136850117	16.05547863149883	0.3964315711481192	4	0
223.06023075688873	-170.76023075688875	-3.2650139724070506	3	1
-85.81572322979684	159.31572322979684	2.167560860269345	4	1
3.6162089632369225	26.783791036763077	0.8810457577882591	4	0
-9.476547977659624	51.176547977659624	1.227255347186082	4	0
19.271146850679347	-8.071146850679348	-0.720638111667799	4	0
24.933647923213716	-3.433647923213716	-0.1597045545680798	4	0
-15.01075419190445	43.510754191904454	1.526693129540507	4	0
11.412263852173677	33.38773614782632	0.7452619675854089	4	0
-17.30306180677002	53.903061806770026	1.4727612515510935	4	0
-8.653779760612444	23.453779760612445	1.58471484869003	4	0
-19.415464464923044	8.315464464923044	-0.7491409427858599	4	0
-13.211160086467007	28.711160086467007	1.852332908804323	4	0
-25.020455823124426	33.42045582312443	3.978625693229098	4	0
26.291377277110854	-2.6913772771108526	-0.11404141004707002	4	0
-25.95055348453784	26.95055348453784	26.95055348453784	4	0
-15.69198193583254	21.79198193583254	3.5724560550545146	4	0
142.19203029288718	-116.29203029288718	-4.4900397796481535	3	1
4.906034329721132	7.1939656702788675	0.5945426173784188	4	0
-4.523940705116812	16.423940705116813	1.3801630844635977	4	0
-1.9700399742242114	6.170039974224212	1.4690571367200502	4	0
0.5697752626640131	6.5302247373359865	0.9197499630050686	4	0
2.4436213114894896	11.256378688510509	0.8216334809131759	4	0
2.7129687365534134	12.187031263446586	0.81792156130514	4	0
3.511601371641334	12.288398628358667	0.7777467486302954	4	0
3.7785092603820347	6.521490739617966	0.6331544407396084	4	0
5.254763688406716	8.345236311593283	0.6136203170289178	4	0
5.254763688406716	-0.7547636884067161	-0.16772526409038135	4	0
5.254763688406716	3.8452363115932835	0.42255344083442675	4	0
5.254763688406716	5.8452363115932835	0.5265978659093048	4	0
5.254763688406716	7.8452363115932835	0.5988730008849835	4	0
5.254763688406716	-3.254763688406716	-1.627381844203358	4	0
5.254763688406716	-1.3547636884067162	-0.3473753047196708	4	0
5.254763688406716	1.3452363115932835	0.20382368357473993	4	0
35.391606232349844	-22.791606232349842	-1.8088576374880827	3	0
5.254763688406716	2.145236311593284	0.2898967988639573	4	0
5.837358643049709	9.362641356950292	0.6159632471677824	4	0
37.99022065001865	-26.59022065001865	-2.3324754956156712	3	0
5.254763688406716	-2.9547636884067163	-1.2846798645246593	4	0
5.254763688406716	-1.654763688406716	-0.45965658011297666	4	0
5.254763688406716	-1.2547636884067161	-0.31369092210167904	4	0
5.254763688406716	-1.3547636884067162	-0.3473753047196708	4	0
5.254763688406716	17.945236311593284	0.773501565154883	4	0
5.254763688406716	-2.4547636884067163	-0.8767013172881131	4	0
5.254763688406716	0.7452363115932839	0.12420605193221397	4	0
5.254763688406716	-3.3547636884067162	-1.7656650991614298	4	0
5.254763688406716	-0.554763688406716	-0.11803482732057786	4	0
5.254763688406716	-2.754763688406716	-1.1019054753626865	4	0
5.254763688406716	5.545236311593285	0.5134478066290078	4	0
5.254763688406716	0.24523631159328385	0.04458842028968797	4	0
5.254763688406716	-2.4547636884067163	-0.8767013172881131	4	0
5.254763688406716	5.8452363115932835	0.5265978659093048	4	0
5.254763688406716	-3.754763688406716	-2.503175792271144	4	0
5.254763688406716	3.5452363115932846	0.402867762681055	4	0
5.254763688406716	0.24523631159328385	0.04458842028968797	4	0
5.254763688406716	0.44523631159328403	0.07811163361285685	4	0
5.254763688406716	1.6452363115932842	0.23844004515844697	4	0
5.254763688406716	-1.9547636884067163	-0.5923526328505201	4	0
5.254763688406716	-1.654763688406716	-0.45965658011297666	4	0
5.254763688406716	3.445236311593283	0.39600417374635444	4	0
5.254763688406716	-2.8547636884067162	-1.1894848701694651	4	0
5.254763688406716	14.545236311593285	0.7346078945249134	4	0
5.254763688406716	25.245236311593285	0.8277126659538782	4	0
5.254763688406716	-1.7547636884067161	-0.5013610538304903	4	0
5.254763688406716	2.5452363115932837	0.3263123476401646	4	0
5.254763688406716	-4.054763688406716	-3.3789697403389303	4	0
5.254763688406716	-3.254763688406716	-1.627381844203358	4	0
5.254763688406716	0.24523631159328385	0.04458842028968797	4	0
5.254763688406716	-1.554763688406716	-0.4202064022720854	4	0
5.254763688406716	-2.3547636884067162	-0.8119874787609367	4	0
5.254763688406716	-3.9547636884067163	-3.0421259141590125	4	0
5.254763688406716	0.8452363115932835	0.13856332976939076	4	0
5.254763688406716	-1.8547636884067162	-0.5455187318843283	4	0
5.254763688406716	-3.654763688406716	-2.2842273052541975	4	0
5.254763688406716	2.145236311593284	0.2898967988639573	4	0
5.254763688406716	-3.4547636884067163	-1.9193131602259534	4	0
5.254763688406716	-3.4547636884067163	-1.9193131602259534	4	0
5.254763688406716	-3.154763688406716	-1.5022684230508172	4	0
5.254763688406716	-2.9547636884067163	-1.2846798645246593	4	0
5.254763688406716	-1.654763688406716	-0.45965658011297666	4	0
5.254763688406716	-4.154763688406716	-3.7770578985515595	4	0
5.254763688406716	-3.654763688406716	-2.2842273052541975	4	0
5.254763688406716	-0.6547636884067165	-0.1423399322623297	4	0
5.254763688406716	-2.9547636884067163	-1.2846798645246593	4	0
5.254763688406716	-2.554763688406716	-0.9462087734839688	4	0
5.254763688406716	-0.7547636884067161	-0.16772526409038135	4	0
5.254763688406716	-3.554763688406716	-2.0910374637686564	4	0
5.254763688406716	-3.054763688406716	-1.38852894927578	4	0
5.254763688406716	10.345236311593283	0.6631561738200822	4	0
