prediction	error	relative_error	error_decile	abs_error_decile
143.74403378486255	51.655966215137454	0.2643601136905704	4	0
1425.2297669543825	-831.8973710383917	-5.703808875608573	0	6
92.83751209124034	-74.33751209124034	-4.018243896823802	3	0
-85.63381619225646	269.4338161922565	1.4659075962581962	5	2
68.67697108037927	-12.876971080379278	-0.23077009104622362	3	0
-148.81166443383245	185.81166443383245	5.0219368765900665	4	1
42.88554645622753	-2.38554645622753	-0.05890238163524766	4	0
558.5954185859523	-506.2954185859523	-9.680600737781115	1	4
-139.83506578405576	213.33506578405576	2.902517901823888	5	1
29.124385992376517	1.2756140076234814	0.04196098709287768	4	0
21.540858448377463	20.15914155162254	0.4834326511180465	4	0
61.948273924595355	-50.74827392459535	-4.531095886124585	3	0
27.679676635583178	-6.179676635583178	-0.2874268202596827	3	0
17.95895081107082	10.541049188929179	0.36986137505014666	4	0
55.839600975433285	-11.039600975433288	-0.24641966463020734	3	0
16.551751699163475	20.048248300836526	0.5477663470173915	4	0
19.09804170560244	-4.29804170560244	-0.2904082233515162	3	0
15.41590197002094	-26.51590197002094	2.388819997299184	3	0
26.837096406261963	-11.337096406261963	-0.731425574597546	3	0
12.348473291574095	-3.9484732915740945	-0.47005634423501125	3	0
85.6787795186543	-62.078779518654294	-2.6304567592650123	3	0
10.788406706730285	-9.788406706730285	-9.788406706730285	3	0
5.173246259737084	0.9267537402629156	0.15192684266605175	4	0
696.49470131149	-670.59470131149	-25.891687309323938	0	5
-22.143205893998527	34.24320589399853	2.830017016032936	4	0
2.136824704661791	9.76317529533821	0.8204348987679168	4	0
1.643273649455125	2.556726350544875	0.6087443691773512	4	0
0.9734965833200704	6.126503416679929	0.8628878051661872	4	0
0.10787009036354789	13.592129909636451	0.9921262707763834	4	0
0.02807193903163352	14.871928060968367	0.998115977246199	4	0
-0.4434250659431598	16.24342506594316	1.0280648775913392	4	0
-0.5833979527140798	10.88339795271408	1.0566405779334058	4	0
-1.3501659517350788	14.950165951735078	1.0992769082158147	4	0
-1.782979198213411	6.282979198213411	1.3962175996029802	4	0
-1.9444430619267905	11.04444306192679	1.2136750617501968	4	0
185.13230649875436	-174.03230649875437	-15.678586171058953	3	1
16.364716540149374	-3.264716540149374	-0.2492150030648377	4	0
-4.501334294539674	6.501334294539674	3.250667147269837	4	0
-5.184005946840273	9.084005946840273	2.3292322940616086	4	0
-5.733433542097373	12.333433542097373	1.8687020518329354	4	0
962.097985671257	-831.8973710383917	-75.3569829897823	0	6
-6.552342959069847	13.952342959069847	1.885451751225655	4	0
863.1172326519388	-831.8973710383917	-55.78402846394334	0	6
1313.7649002697246	-831.8973710383917	-114.24253511137934	0	6
-7.153348898988952	9.453348898988953	4.110151695212588	4	0
-7.722399910139046	11.322399910139046	3.145111086149735	4	0
-9.599050124790267	13.599050124790267	3.3997625311975668	4	0
-9.713233839230213	13.613233839230213	3.4905727792897983	4	0
-9.814522967504672	33.014522967504675	1.423039783082098	4	0
-9.920110291167532	12.720110291167533	4.542896532559833	4	0
-11.269386960793554	17.269386960793554	2.878231160132259	4	0
-11.51494717122739	13.414947171227391	7.0604985111723115	4	0
-12.997467897896883	17.697467897896882	3.7654187016801877	4	0
-13.107353416948285	15.607353416948285	6.2429413667793145	4	0
-13.61379905832041	24.41379905832041	2.2605369498444823	4	0
-14.090157331973103	19.590157331973103	3.5618467876314734	4	0
-14.357208519349427	17.157208519349428	6.127574471196224	4	0
-14.867952356110038	25.96795235611004	2.3394551672171207	4	0
-15.413081755978709	16.91308175597871	11.275387837319139	4	0
-16.49530723822835	25.29530723822835	2.8744667316168577	4	0
-16.769087255332153	22.269087255332153	4.048924955514937	4	0
-16.86607818821807	22.566078188218068	3.9589610856522923	4	0
-17.148454596098873	24.04845459609887	3.4852832747969376	4	0
-17.241147333596274	20.541147333596275	6.22459010108978	4	0
-17.35533104803622	20.95533104803622	5.820925291121172	4	0
449.55043341620654	-440.85043341620656	-50.67246361105823	1	3
-18.39214394206195	20.792143942061948	8.663393309192479	4	0
-56.21419912833488	76.01419912833488	3.839100966077519	4	0
-18.581827612445295	49.081827612445295	1.6092402495883704	4	0
-19.62293870185954	23.12293870185954	6.606553914817011	4	0
-20.47436612089038	28.27436612089038	3.6249187334474846	4	0
-21.10602250181836	22.306022501818358	18.588352084848633	4	0
-21.388398909699163	23.388398909699163	11.694199454849581	4	0
-21.93595894390677	27.43595894390677	4.9883561716194125	4	0
-22.02005529062717	25.72005529062717	6.9513662947640995	4	0
-22.289537112342458	25.189537112342457	8.686047280118089	4	0
-22.677500843886207	23.977500843886208	18.444231418374006	4	0
-22.955579056378497	29.055579056378498	4.7632096813735245	4	0
