prediction	error	relative_error	error_decile	abs_error_decile
19436.46793954723	2463.5320604527697	0.11249004842250089	5	2
19436.46793954723	2463.5320604527697	0.11249004842250089	5	2
249331.40086655918	12102.644837595639	0.1279069574447038	9	9
249331.40086655918	12102.644837595639	0.1279069574447038	9	9
658.9364021670349	-158.93640216703488	-0.3178728043340698	3	0
658.9364021670349	-158.93640216703488	-0.3178728043340698	3	0
29981.05032832518	18.94967167482173	0.0006316557224940577	3	0
29981.05032832518	18.94967167482173	0.0006316557224940577	3	0
28014.578448417164	-14.5784484171636	-0.0005206588720415571	3	0
28014.578448417164	-14.5784484171636	-0.0005206588720415571	3	0
79945.32105402696	54.6789459730353	0.0006834868246629412	3	0
79945.32105402696	54.6789459730353	0.0006834868246629412	3	0
4599.945613453617	400.0543865463833	0.08001087730927665	3	0
4599.945613453617	400.0543865463833	0.08001087730927665	3	0
29973.397881629724	26.602118370276003	0.0008867372790092	3	0
29973.397881629724	26.602118370276003	0.0008867372790092	3	0
3913.592812457962	86.40718754203817	0.021601796885509544	3	0
3913.592812457962	86.40718754203817	0.021601796885509544	3	0
8959.56869891044	40.43130108956029	0.004492366787728921	3	0
8959.56869891044	40.43130108956029	0.004492366787728921	3	0
3939.7039825143247	60.29601748567529	0.015074004371418823	3	0
3939.7039825143247	60.29601748567529	0.015074004371418823	3	0
925.0655560594728	74.93444394052722	0.07493444394052722	3	0
925.0655560594728	74.93444394052722	0.07493444394052722	3	0
28075.20246746293	104.79753253707167	0.0037188620488669863	3	0
28075.20246746293	104.79753253707167	0.0037188620488669863	3	0
19805.033489418216	194.96651058178395	0.009748325529089198	3	0
19805.033489418216	194.96651058178395	0.009748325529089198	3	0
4939.610106925592	260.38989307440806	0.05007497943738617	3	0
4939.610106925592	260.38989307440806	0.05007497943738617	3	0
12558.627358684524	993.3726413154764	0.07330081473697435	4	0
12558.627358684524	993.3726413154764	0.07330081473697435	4	0
11231.987651614141	-31.987651614141214	-0.00285604032269118	3	0
11231.987651614141	-31.987651614141214	-0.00285604032269118	3	0
990547.8405738594	9452.159426140599	0.009452159426140598	8	7
990547.8405738594	9452.159426140599	0.009452159426140598	8	7
10214.44289771426	-214.44289771425974	-0.021444289771425974	3	0
10214.44289771426	-214.44289771425974	-0.021444289771425974	3	0
48783.75248457642	1216.24751542358	0.024324950308471597	4	1
48783.75248457642	1216.24751542358	0.024324950308471597	4	1
1494.220404647058	105.7795953529419	0.06611224709558869	3	0
1494.220404647058	105.7795953529419	0.06611224709558869	3	0
10969.40249513775	30.59750486224948	0.002781591351113589	3	0
10969.40249513775	30.59750486224948	0.002781591351113589	3	0
8388.428826681586	111.57117331841437	0.01312602039040169	3	0
8388.428826681586	111.57117331841437	0.01312602039040169	3	0
7897.722065852222	2.277934147778069	0.00028834609465545175	3	0
7897.722065852222	2.277934147778069	0.00028834609465545175	3	0
4922.973504031101	77.02649596889933	0.015405299193779864	3	0
4922.973504031101	77.02649596889933	0.015405299193779864	3	0
4949.323347317629	50.67665268237124	0.010135330536474248	3	0
4949.323347317629	50.67665268237124	0.010135330536474248	3	0
1092.9940736701317	-28.994073670131684	-0.027250069238845567	3	0
1092.9940736701317	-28.994073670131684	-0.027250069238845567	3	0
2502.026662249907	-54.026662249907076	-0.02206971497136727	3	0
2502.026662249907	-54.026662249907076	-0.02206971497136727	3	0
916.551700312465	-3.551700312464959	-0.003890142729972573	3	0
916.551700312465	-3.551700312464959	-0.003890142729972573	3	0
16192.953025675462	307.0469743245376	0.01860890753482046	3	0
16192.953025675462	307.0469743245376	0.01860890753482046	3	0
1717.5926700590387	82.40732994096129	0.045781849967200715	3	0
1717.5926700590387	82.40732994096129	0.045781849967200715	3	0
15200.818606862482	-200.81860686248183	-0.013387907124165455	3	0
15200.818606862482	-200.81860686248183	-0.013387907124165455	3	0
24833.59813699748	166.40186300252026	0.00665607452010081	3	0
24833.59813699748	166.40186300252026	0.00665607452010081	3	0
14228462.538547944	-7186.129807371064	-0.02427185791878614	0	5
14228462.538547944	-7186.129807371064	-0.02427185791878614	0	5
25215.860789258895	1784.1392107411048	0.06607923002744832	4	1
25215.860789258895	1784.1392107411048	0.06607923002744832	4	1
7670.265442311905	-670.2654423119047	-0.09575220604455782	3	0
7670.265442311905	-670.2654423119047	-0.09575220604455782	3	0
3227.2388748088056	72.76112519119442	0.022048825815513463	3	0
3939.7039825143247	10.296017485675293	0.0026065867052342514	3	0
3227.2388748088056	72.76112519119442	0.022048825815513463	3	0
3939.7039825143247	10.296017485675293	0.0026065867052342514	3	0
2814.8900478900837	185.10995210991632	0.06170331736997211	3	0
2814.8900478900837	185.10995210991632	0.06170331736997211	3	0
1066.7132983325264	133.2867016674736	0.11107225138956134	3	0
1066.7132983325264	133.2867016674736	0.11107225138956134	3	0
3568.3585779757536	181.64142202424637	0.04843771253979903	3	0
3568.3585779757536	181.64142202424637	0.04843771253979903	3	0
17660.139543902693	-160.13954390269282	-0.009150831080153875	3	0
17660.139543902693	-160.13954390269282	-0.009150831080153875	3	0
688.2794474882206	-88.27944748822063	-0.1471324124803677	3	0
688.2794474882206	-88.27944748822063	-0.1471324124803677	3	0
90.88269082791977	-89.88269082791977	-89.88269082791977	3	0
90.88269082791977	-89.88269082791977	-89.88269082791977	3	0
70029.5065834899	-29.50658348989964	-0.00042152262128428055	3	0
70029.5065834899	-29.50658348989964	-0.00042152262128428055	3	0
15223.171984062188	1576.8280159378119	0.0938588104724888	4	1
15223.171984062188	1576.8280159378119	0.0938588104724888	4	1
3939.7039825143247	-1.7039825143247072	-0.0004327025176040394	3	0
