prediction	error	relative_error	error_decile	abs_error_decile
111.8615	83.53849639892579	0.427525570107092	4	0
273.67215	-61.07214965820313	-0.28726316866511353	3	0
68.998436	-50.498435974121094	-2.7296451877903296	3	0
68.998436	114.80156402587892	0.6246004571592977	4	0
68.998436	-13.198435974121097	-0.23653111064733148	3	0
39.507782	-2.507781982421875	-0.06777789141680743	3	0
39.507782	0.992218017578125	0.024499210310570986	3	0
138.47607	-86.17607421875	-1.647726084488528	3	0
39.507782	33.992218017578125	0.4624791567017432	3	0
39.507782	-9.107781982421876	-0.2995980915270354	3	0
39.507782	2.192218017578128	0.052571175481489874	3	0
39.507782	-28.307781982421876	-2.5274805341448103	3	0
39.507782	-18.007781982421875	-0.8375712549963663	3	0
39.507782	-11.007781982421875	-0.3862379642955044	3	0
39.507782	5.292218017578122	0.11812986646379738	3	0
39.507782	-2.9077819824218736	-0.07944759514813862	3	0
39.507782	-24.707781982421874	-1.6694447285420184	3	0
39.507782	-50.607781982421876	4.559259638056025	3	0
39.507782	-24.007781982421875	-1.54888916015625	3	0
39.507782	-31.107781982421876	-3.7033073788597473	3	0
39.507782	-15.907781982421874	-0.674058558577198	3	0
39.507782	-38.507781982421875	-38.507781982421875	3	0
39.507782	-33.407781982421874	-5.476685570888832	3	0
141.68297	-115.78296813964843	-4.470384870256696	3	0
39.507782	-27.407781982421874	-2.2651059489604854	3	0
39.507782	-27.607781982421876	-2.3199816791951156	3	0
39.507782	-35.30778198242187	-8.406614757719494	3	0
39.507782	-32.407781982421874	-4.564476335552377	3	0
39.507782	-25.807781982421876	-1.8837797067461224	3	0
39.507782	-24.607781982421876	-1.6515289921088507	3	0
39.507782	-23.707781982421874	-1.50049253053303	3	0
39.507782	-29.207781982421874	-2.835706988584648	3	0
39.507782	-25.907781982421874	-1.904983969295726	3	0
39.507782	-35.007781982421875	-7.779507107204861	3	0
39.507782	-30.407781982421874	-3.3415145035628435	3	0
39.507782	-28.407781982421874	-2.559259638056025	3	0
39.507782	-26.407781982421874	-2.015861220032204	3	0
39.507782	-37.507781982421875	-18.753890991210938	3	0
39.507782	-35.607781982421876	-9.130200508313301	3	0
39.507782	-32.907781982421874	-4.986027573094224	3	0
52.572906	-39.972906494140624	-3.172452896360367	3	0
32.08071	-24.680711364746095	-3.335231265506229	3	0
165.67467	-150.47466735839845	-9.899649168315689	2	1
282.06982	-270.66982421875	-23.74296703673246	2	2
32.08071	-29.780711364746093	-12.948135375976562	3	0
32.08071	-28.480711364746092	-7.91130871242947	3	0
32.08071	-28.080711364746094	-7.020177841186523	3	0
32.08071	-28.180711364746095	-7.225823426857973	3	0
32.08071	-8.880711364746094	-0.38278928296319376	3	0
32.08071	-29.280711364746093	-10.457396915980748	3	0
32.08071	-26.080711364746094	-4.346785227457683	3	0
32.08071	-30.180711364746095	-15.884584928813736	3	0
32.08071	-27.380711364746094	-5.825683269094913	3	0
32.08071	-29.580711364746094	-11.832284545898437	3	0
32.08071	-21.280711364746093	-1.9704362374764899	3	0
32.08071	-26.580711364746094	-4.832856611772017	3	0
32.08071	-29.280711364746093	-10.457396915980748	3	0
32.08071	-20.980711364746092	-1.8901541770041526	3	0
32.08071	-30.580711364746094	-20.38714090983073	3	0
32.08071	-23.280711364746093	-2.6455353823575103	3	0
32.08071	-26.580711364746094	-4.832856611772017	3	0
32.08071	-26.380711364746094	-4.628194976271245	3	0
32.08071	-25.180711364746095	-3.649378458658854	3	0
32.08071	-28.780711364746093	-8.721427686286695	3	0
32.08071	-28.480711364746092	-7.91130871242947	3	0
51.514683	-42.81468276977539	-4.921227904571884	3	0
32.08071	-29.680711364746095	-12.366963068644207	3	0
32.08071	-12.280711364746093	-0.6202379477144491	3	0
32.08071	-1.5807113647460938	-0.051826602122822744	3	0
32.08071	-28.580711364746094	-8.165917532784599	3	0
32.08071	-24.280711364746093	-3.1129117134289865	3	0
32.08071	-30.880711364746094	-25.733926137288414	3	0
32.08071	-30.080711364746094	-15.040355682373047	3	0
32.08071	-26.580711364746094	-4.832856611772017	3	0
32.08071	-28.380711364746094	-7.670462531012458	3	0
32.08071	-29.180711364746095	-10.06231426370555	3	0
32.08071	-30.780711364746093	-23.677470280573917	3	0
32.08071	-25.980711364746092	-4.259133010614113	3	0
32.08071	-28.680711364746095	-8.435503342572382	3	0
32.08071	-30.480711364746092	-19.050444602966305	3	0
32.08071	-24.680711364746095	-3.335231265506229	3	0
32.08071	-30.280711364746093	-16.82261742485894	3	0
32.08071	-30.280711364746093	-16.82261742485894	3	0
32.08071	-29.980711364746092	-14.276529221307662	3	0
32.08071	-29.780711364746093	-12.948135375976562	3	0
36.921932	-33.32193222045898	-9.256092283460829	3	0
32.08071	-30.980711364746092	-28.164283058860082	3	0
32.08071	-30.480711364746092	-19.050444602966305	3	0
32.08071	-27.480711364746092	-5.974067687988281	3	0
32.08071	-29.780711364746093	-12.948135375976562	3	0
32.08071	-29.380711364746094	-10.88174494990596	3	0
32.08071	-27.580711364746094	-6.129046969943577	3	0
32.08071	-30.380711364746094	-17.871006685144764	3	0
32.08071	-29.880711364746094	-13.582141529430041	3	0
32.08071	-16.480711364746092	-1.056455856714493	3	0
32.08071	-27.480711364746092	-5.974067687988281	3	0
32.08071	-31.280711364746093	-39.10088920593262	3	0
32.08071	-29.380711364746094	-10.88174494990596	3	0
32.08071	-29.780711364746093	-12.948135375976562	3	0
32.08071	-29.580711364746094	-11.832284545898437	3	0
32.08071	-27.780711364746093	-6.460630549940952	3	0
32.08071	-31.180711364746095	-34.64523484971788	3	0
730.32294	459.17706298828125	0.3860252736345366	6	3
109.64709	-9.547087097167974	-0.09537549547620354	3	0
68.998436	-46.098435974121095	-2.013032138607908	3	0
68.998436	-58.89843597412109	-5.831528314269415	3	0
68.998436	362.60156402587893	0.8401333735539364	5	3
68.998436	193.7015640258789	0.7373489304373008	4	1
51.299286	-10.999285888671878	-0.2729351337139424	3	0
39.507782	46.79221801757812	0.5422041485235009	4	0
39.507782	101.29221801757814	0.7194049575112083	4	0
39.507782	15.992218017578125	0.28814807238879503	3	0
138.47607	-80.97607421875	-1.4082795516304347	3	0
39.507782	-17.807781982421876	-0.8206351143973215	3	0
39.507782	46.09221801757812	0.5384604908595575	3	0
39.507782	4.492218017578125	0.10209586403586647	3	0
39.507782	25.792218017578122	0.3949803678036466	3	0
39.507782	5.092218017578126	0.11417529187394902	3	0
39.507782	-14.707781982421874	-0.5930557250976562	3	0
