prediction	error	relative_error	error_decile	abs_error_decile
140274.12514629337	-274.1251462933724	-0.0019580367592383742	5	0
484100.30692362756	2899.6930763724376	0.005954195228690837	7	2
224186.1423418663	813.8576581336965	0.0036171451472608736	6	0
12098.325818540785	-98.3258185407849	-0.008193818211732075	5	0
644005.33222174	-3359.332221740042	-0.0052436637733475925	4	3
20998.853022849737	-998.8530228497366	-0.04994265114248683	5	0
40442.48000477663	2057.519995223367	0.048412235181726285	7	1
91965.24881108984	-1965.2488110898412	-0.021836097900998237	4	1
13457413.764678655	-10430.11135569354	-0.002977445266754969	0	9
84834.36199566223	165.63800433777214	0.00194868240397379	6	0
84831.86416156085	168.13583843914967	0.0019780686875194077	6	0
710737.6227765569	847.3772234431235	0.0011908306434833837	6	0
24948.02082290781	51.979177092191094	0.002079167083687644	5	0
74455.53160949313	544.4683905068669	0.007259578540091558	6	0
10309.56878582375	-2209.5687858237507	-0.27278626985478405	4	2
99992.95438002334	7.045619976663147	7.045619976663148e-05	5	0
1155.6048791686453	844.3951208313547	0.42219756041567735	6	0
54294.44864267803	-294.4486426780277	-0.005452752642185698	5	0
1155.6048791686453	444.3951208313547	0.2777469505195967	6	0
32922.420796601386	-2922.4207966013855	-0.09741402655337952	4	2
90556.6192641378	-2056.6192641378	-0.023238635752969493	4	1
91528.4326273942	-1528.4326273941988	-0.01698258474882443	5	1
11584.544353168605	-84.54435316860508	-0.007351682884226529	5	0
41898.744810790304	3101.2551892096963	0.0689167819824377	7	2
15176.731971417705	-176.7319714177047	-0.01178213142784698	5	0
6118.9522059189385	-118.95220591893849	-0.019825367653156414	5	0
61922.7344552096	-3922.7344552095965	-0.06763335267602752	3	3
65406.75167330518	14.248326694818388	0.00021779438857275781	5	0
42958.688855460154	1041.3111445398463	0.023666162375905596	6	0
457023.81510774494	1211.1848922550562	0.0026431522957763073	6	1
45044.17056073307	-8044.170560733073	-0.21741001515494793	1	7
12113.094299253948	-113.09429925394761	-0.009424524937828967	5	0
89757.89950724301	-2757.8995072430116	-0.03169999433612657	4	2
1224622.9696341427	7209.441152187773	0.012400830940207497	9	6
10687.817699884134	-687.8176998841336	-0.06878176998841336	5	0
21009.240060943357	-1009.2400609433571	-0.05046200304716785	5	0
3066.597878990966	-266.5978789909659	-0.09521352821105926	5	0
20959.429803751977	-959.4298037519766	-0.04797149018759883	5	0
9619.361226387258	-1119.3612263872583	-0.1316895560455598	5	1
2360.5221032374957	-360.5221032374957	-0.18026105161874784	5	0
206932.73213950417	67.26786049583461	0.0003249655096417131	5	0
92008.29879487953	-2008.2987948795344	-0.02231443105421705	4	1
48031.47882938671	-31.47882938670955	-0.0006558089455564489	5	0
24906.800345812502	93.1996541874978	0.003727986167499912	5	0
10399.30831940245	-799.3083194024493	-0.08326128327108848	5	0
22021.64686044937	-21.64686044937116	-0.0009839482022441436	5	0
24172.26888530587	-172.26888530587166	-0.007177870221077986	5	0
1488752.1999266788	7209.441152187773	0.0074985333822141405	9	6
32269.38621989484	7209.441152187773	0.7154826727689182	9	6
74089.61773892661	-1089.6177389266086	-0.014926270396254913	5	1
32107.043122138664	-7.04312213866433	-0.00021941190463128755	5	0
49960.49242900316	39.507570996836876	0.0007901514199367375	5	0
20890.204317840766	-890.2043178407657	-0.04451021589203829	5	0
18719.236176866452	-719.2361768664523	-0.03995756538146957	5	0
4228297.411279574	7209.441152187773	0.013492961884129965	9	6
1010.1261415182342	-110.12614151823425	-0.12236237946470473	5	0
34979.43766039834	20.562339601659914	0.0005874954171902832	5	0
134681.63140172686	253.36859827314038	0.0018777085135297765	6	0
139691.04210880946	108.95789119054098	0.0007793840571569455	5	0
39876.45964451449	123.54035548550746	0.0030885088871376865	5	0
98090.85310961277	-90.85310961276991	-0.0009270725470690807	5	0
5105.803889566462	-105.8038895664622	-0.02116077791329244	5	0
150403.8508700261	496.1491299738991	0.0032879332668913127	6	0
49321.81393841339	-321.81393841339013	-0.006567631396191635	5	0
57168.14271580683	-2168.1427158068327	-0.03942077665103332	4	2
1733170.1337901151	-10430.11135569354	-0.030422196070223024	0	9
1158.1237533098647	2761.8762466901353	0.7045602670127896	7	2
200195.59874143932	-195.59874143931665	-0.0009779937071965833	5	0
9505.0703646713	-405.0703646712991	-0.04451322688695594	5	0
20868.944099029704	-1068.9440990297044	-0.05398707570857093	5	1
190022.37623278095	-10430.11135569354	-0.1516507650471573	0	9
24906.800345812502	93.1996541874978	0.003727986167499912	5	0
1965.006713936457	-165.0067139364569	-0.09167039663136493	5	0
12086.078890840301	-86.07889084030103	-0.007173240903358419	5	0
208155.1350589485	713.8649410514918	0.0034177639623471736	6	0
10495.452785085714	-2195.452785085714	-0.26451238374526675	4	2
15176.731971417705	-176.7319714177047	-0.01178213142784698	5	0
100022.48883733114	-22.48883733114053	-0.0002248883733114053	5	0
44070.30983338621	929.6901666137928	0.02065978148030651	6	0
176529.4842980929	-1529.4842980928952	-0.008739910274816545	5	1
62279.35876112046	-1479.3587611204566	-0.024331558571060143	5	1
160304.62926890887	-304.6292689088732	-0.0019039329306804575	5	0
31861.290627903207	-1861.2906279032068	-0.06204302093010689	4	1
24903.477114234152	96.5228857658476	0.0038609154306339043	5	0
70023.84673018075	-23.846730180754093	-0.0003406675740107728	5	0
153662.58644693845	-10430.11135569354	-0.2805215537244871	0	9
150016.47590701646	-16.475907016458223	-0.00010983938010972148	5	0
4104.05658978691	-1104.05658978691	-0.3680188632623034	5	1
81863.99714311521	141.00285688479198	0.0017194421911443446	5	0
16481.063884027422	18.93611597257768	0.0011476433922774352	5	0
23027.79153414057	-27.791534140571457	-0.0012083275713291937	5	0
4113.420690800682	-913.4206908006818	-0.28544396587521303	5	0
1164.7233259953389	935.2766740046611	0.44536984476412433	6	0
84283.53203231837	1716.4679676816304	0.019958929856763143	6	1
16073.009984457738	-73.00998445773803	-0.004563124028608627	5	0
98777.28779410156	-59.2877941015613	-0.0006005773425470664	5	0
2792.4381950605225	-256.4381950605225	-0.1011191620901114	5	0
10733.817207457232	-733.8172074572321	-0.07338172074572322	5	0
5105.803889566462	-105.8038895664622	-0.02116077791329244	5	0
18182970.9947499	-10430.11135569354	-0.03660587653509472	0	9
94028.03858927952	-2028.0385892795166	-0.022043897709559963	4	1
34838.23130725381	-838.2313072538091	-0.024653861978053207	5	0
2298.4136370317224	-298.4136370317224	-0.14920681851586118	5	0
6101.869568607536	-1.8695686075361664	-0.00030648665697314203	5	0
2069288.8428770648	7209.441152187773	0.0594141623286069	9	6
422787.6263418251	-2787.6263418251183	-0.006637205575774091	4	2
4112.728640490876	-1050.7286404908764	-0.34315109095064544	5	1
233748.71846349313	-10430.11135569354	-0.11308913554044349	0	9
702438.4790337039	-226.47903370391577	-0.000322522306232186	5	0
1717.326288781747	-217.32628878174705	-0.1448841925211647	5	0
399515.90978132136	484.09021867864067	0.0012102255466966017	6	0
8735287.196472386	-10430.11135569354	-0.03509639902245391	0	9
4116.543010126003	-116.54301012600263	-0.029135752531500657	5	0
149737.8619258557	262.1380741443136	0.0017475871609620905	6	0
17123.625474599095	-123.62547459909547	-0.007272086741123263	5	0
32781.11678814134	-2781.116788141342	-0.09270389293804474	4	2
1965.006713936457	-165.0067139364569	-0.09167039663136493	5	0
100003.8713500303	-3.871350030298345	-3.871350030298345e-05	5	0
1400.8097939641057	-300.80979396410567	-0.27346344905827785	5	0
6285718.741631401	7209.441152187773	0.01615100587934761	9	6
108043.88688548416	-43.886885484156664	-0.00040636005077922835	5	0
18495.73770345032	-495.7377034503188	-0.02754098352501771	5	0
27432.83044424545	-432.83044424545005	-0.01603075719427593	5	0
22021.64686044937	-21.64686044937116	-0.0009839482022441436	5	0
15176.731971417705	-176.7319714177047	-0.01178213142784698	5	0
6444.772525441886	7209.441152187773	0.6858047715755711	9	6
44985.545535403435	14.45446459656523	0.00032121032436811624	5	0
4648.47445906794	51.52554093205981	0.010962881049374429	5	0
32280.77319165693	-280.77319165692825	-0.008774162239279008	5	0
1717.326288781747	-117.32628878174705	-0.0733289304885919	5	0
24906.800345812502	93.1996541874978	0.003727986167499912	5	0
177792.32234796704	-1449.3223479670414	-0.008218768808328322	5	1
32286.71691927841	-286.7169192784095	-0.008959903727450296	5	0
15183.971518453012	-183.97151845301232	-0.012264767896867488	5	0
33652.72540198534	347.2745980146574	0.010213958765136982	6	0
4890.914494860833	-90.91449486083275	-0.01894051976267349	5	0
54294.44864267803	-294.4486426780277	-0.005452752642185698	5	0
137940.67734296503	-140.67734296503477	-0.0010208805730408908	5	0
49958.9636872761	41.03631272390339	0.0008207262544780679	5	0
276313.89362171624	-1313.893621716241	-0.0047777949880590575	5	1
14009.754047740053	-9.754047740052556	-0.0006967176957180397	5	0
1158.1237533098647	-358.1237533098647	-0.44765469163733085	5	0
56836.634376523	-1836.6343765229976	-0.033393352300418136	4	1
62023.35134776051	-2023.3513477605084	-0.03372252246267514	4	1
15176.731971417705	-176.7319714177047	-0.01178213142784698	5	0
1582196.225516326	7209.441152187773	0.011127359052296233	9	6
65347.775489567575	52.22451043242472	0.0007985399148688796	5	0
92880.21036113155	7209.441152187773	0.45041295644300855	9	6
110102.84334925647	-102.84334925646544	-0.0009349395386951404	5	0
24948.02082290781	51.979177092191094	0.002079167083687644	5	0
2041489.205616913	7209.441152187773	0.07205036108322134	9	6
98395.2945827995	104.70541720050096	0.001062999159395949	5	0
6945.680437439495	-145.6804374394951	-0.021423593741102222	5	0
132379.5625625548	-379.56256255481276	-0.0028754739587485813	5	0
4415.37575879033	-115.37575879033011	-0.026831571811704678	5	0
70023.84673018075	-23.846730180754093	-0.0003406675740107728	5	0
233748.71846349313	-10430.11135569354	-0.11308913554044349	0	9
250811.65936134153	-811.6593613415316	-0.0032466374453661265	5	0
24906.800345812502	93.1996541874978	0.003727986167499912	5	0
74640.2490283899	359.7509716101049	0.004796679621468065	6	0
12098.325818540785	-98.3258185407849	-0.008193818211732075	5	0
1805.7929060843132	-505.79290608431324	-0.3890714662187025	5	0
20998.853022849737	-998.8530228497366	-0.04994265114248683	5	0
38369.22085353141	330.779146468587	0.008547264766630154	6	0
177109.70105316662	-26.701053166616475	-0.00015078270170833154	5	0
175685.5919342959	-685.591934295895	-0.003917668195976543	5	0
149942.58746164662	57.41253835338284	0.00038275025568921894	5	0
84831.86416156085	168.13583843914967	0.0019780686875194077	6	0
10907.274070003372	-407.2740700033719	-0.0387880066669878	5	0
49953.15749365613	46.8425063438699	0.000936850126877398	5	0
1155.6048791686453	844.3951208313547	0.42219756041567735	6	0
64498.89629997862	1.1037000213764259	1.7111628238394198e-05	5	0
40842.440485674495	1457.559514325505	0.03445767173346347	6	1
32922.420796601386	-2922.4207966013855	-0.09741402655337952	4	2
5107.615322193325	-107.61532219332457	-0.021523064438664915	5	0
10733.817207457232	-733.8172074572321	-0.07338172074572322	5	0
45966.17909195355	33.82090804645122	0.0007352371314445918	5	0
44140.704698728805	-140.70469872880494	-0.0031978340620182942	5	0
99999.36109472084	0.6389052791637369	6.3890527916373685e-06	5	0
1806.8883692026313	6593.111630797369	0.7848942417615915	9	6
391171.3413872443	7209.441152187773	0.04756128757321121	9	6
6118.9522059189385	-118.95220591893849	-0.019825367653156414	5	0
149996.45545014375	3.544549856247613	2.363033237498409e-05	5	0
12113.094299253948	-113.09429925394761	-0.009424524937828967	5	0
1213405.427427678	-10430.11135569354	-0.015402031320232556	0	9
21009.240060943357	-1009.2400609433571	-0.05046200304716785	5	0
1224622.9696341427	7209.441152187773	0.012400830940207497	9	6
10687.817699884134	-687.8176998841336	-0.06878176998841336	5	0
20959.429803751977	-959.4298037519766	-0.04797149018759883	5	0
23514.8580903986	-14.858090398600325	-0.0006322591658978862	5	0
4109.582632441283	690.4173675587172	0.14383695157473275	6	0
159476.85588581988	-1476.8558858198812	-0.009347189150758741	5	1
21263.005335417205	-263.00533541720506	-0.01252406359129548	5	0
22021.64686044937	-21.64686044937116	-0.0009839482022441436	5	0
244532.15538503052	5467.844614969479	0.021871378459877917	9	5
20902.917085300924	-902.9170853009236	-0.045145854265046186	5	0
224403.1357344349	596.864265565091	0.0026527300691781826	6	0
8542919.123503972	-10430.11135569354	-0.04181940530536242	0	9
24172.26888530587	-172.26888530587166	-0.007177870221077986	5	0
12899.081420602619	0.9185793973811087	7.120770522334176e-05	5	0
362550.2645490374	-2550.2645490373834	-0.00708406819177051	4	2
199939.9579227825	60.042077217513	0.000300210386087565	5	0
10715.610748386587	-715.6107483865871	-0.07156107483865871	5	0
4228297.411279574	7209.441152187773	0.013492961884129965	9	6
39876.45964451449	123.54035548550746	0.0030885088871376865	5	0
98090.85310961277	-90.85310961276991	-0.0009270725470690807	5	0
10332.766328153775	-2332.7663281537752	-0.2915957910192219	4	2
150403.8508700261	496.1491299738991	0.0032879332668913127	6	0
56756.20361347941	-1756.2036134794107	-0.03193097479053474	4	1
2009014.6016021385	7209.441152187773	0.03305838109345022	9	6
49953.15749365613	46.8425063438699	0.000936850126877398	5	0
